SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,PopMale,PopFemale,PopTotal
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2030,2030,85-89,4952.888,8064.545,13017.433
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2030,2030,90-94,1539.049,3357.329,4896.378
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2030,2030,95+,230.218,900.047,1130.265
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,25-29,42186.359,36047.574,78233.933
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,30-34,43332.57,37527.574,80860.144
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,35-39,49609.412,44137.534,93746.946
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,40-44,64018.49,58911.541,122930.031
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,45-49,53349.62,50578.859,103928.479
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,50-54,46119.046,44661.446,90780.492
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,55-59,54892.787,54499.986,109392.773
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,60-64,56106.103,57649.579,113755.682
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,65-69,45100.581,48461.967,93562.548
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,70-74,28756.901,33128.708,61885.609
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,75-79,25088.754,31955.965,57044.719
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,80-84,13130.536,18408.929,31539.465
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,85-89,5187.768,8437.498,13625.266
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,90-94,1614.416,3476.911,5091.327
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2031,2031,95+,246.652,959.595,1206.247
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,25-29,42569.504,36337.204,78906.708
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,30-34,42700.044,36851.51,79551.554
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,35-39,47603.145,42090.234,89693.379
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,40-44,62612.798,57296.894,119909.692
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,45-49,55111.556,52035.065,107146.621
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,50-54,46878.123,45291.278,92169.401
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,55-59,52151.133,51668.079,103819.212
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,60-64,56884.562,58295.574,115180.136
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,65-69,49649.098,53351.622,103000.72
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,70-74,27156.267,31187.68,58343.947
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,75-79,25821.179,32713.974,58535.153
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,80-84,14108.239,19946.583,34054.822
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,85-89,5533.306,8951.895,14485.201
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,90-94,1697.607,3624.924,5322.531
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2032,2032,95+,263.837,1011.141,1274.978
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,25-29,43201.767,36858.695,80060.462
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,30-34,42286.213,36386.079,78672.292
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,35-39,46079.806,40511.206,86591.012
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,40-44,59718.909,54323.559,114042.468
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,45-49,56741.77,53305.763,110047.533
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,50-54,49168.233,47390.325,96558.558
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,55-59,49141.982,48586.55,97728.532
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,60-64,57841.845,59133.176,116975.021
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,65-69,50315.639,53998.345,104313.984
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,70-74,28300.196,32242.838,60543.034
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,75-79,26494.259,33284.25,59778.509
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,80-84,15522.693,22081.698,37604.391
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,85-89,5961.277,9568.76,15530.037
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,90-94,1772.318,3766.256,5538.574
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2033,2033,95+,281.032,1055.72,1336.752
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,25-29,44133.99,37653.872,81787.862
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,30-34,42068.631,36108.471,78177.102
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,35-39,44741.852,39133.842,83875.694
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,40-44,56971.9,51510.512,108482.412
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,45-49,59073.863,55221.351,114295.214
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,50-54,50169.125,48244.139,98413.264
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,55-59,46466.964,45823.941,92290.905
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,60-64,56937.175,58037.66,114974.835
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,65-69,50404.3,53910.066,104314.366
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,70-74,32382.594,36641.651,69024.245
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,75-79,26560.074,33152.888,59712.962
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,80-84,16549.087,23566.408,40115.495
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,85-89,6469.325,10412.143,16881.468
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,90-94,1845.467,3900.233,5745.7
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2034,2034,95+,298.855,1100.559,1399.414
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,25-29,45066.777,38465.798,83532.575
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,30-34,42131.885,36088.954,78220.839
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,35-39,43596.233,37957.871,81554.104
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,40-44,53499.557,48055.32,101554.877
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,45-49,61259.449,56951.61,118211.059
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,50-54,51216.013,49110.391,100326.404
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,55-59,45023.538,44278.108,89301.646
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,60-64,55504.324,56421.159,111925.483
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,65-69,51311.03,54711.986,106023.016
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,70-74,36447.354,41129.616,77576.97
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,75-79,25351.231,31485.733,56836.964
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,80-84,17692.309,25099.951,42792.26
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,85-89,7000.466,11341.176,18341.642
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,90-94,1954.39,4097.621,6052.011
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2035,2035,95+,311.656,1136.756,1448.412
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,25-29,45811.946,39136.741,84948.687
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,30-34,41919.8,35848.632,77768.432
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,35-39,43077.688,37352.668,80430.356
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,40-44,49266.376,43934.923,93201.299
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,45-49,63379.967,58579.189,121959.156
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,50-54,52493.387,50158.434,102651.821
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,55-59,44973.345,44109.278,89082.623
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,60-64,52702.871,53431.438,106134.309
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,65-69,52468.413,55742.258,108210.671
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,70-74,40617.62,45753.877,86371.497
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,75-79,24019.608,29676.173,53695.781
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,80-84,18566.388,26126.143,44692.531
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,85-89,7763.099,12660.972,20424.071
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,90-94,2075.093,4326.737,6401.83
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2036,2036,95+,333.712,1197.439,1531.151
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,25-29,46337.202,39638.371,85975.573
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,30-34,42305.47,36139.141,78444.611
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,35-39,42451.807,36679.917,79131.724
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,40-44,47278.794,41897.315,89176.109
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,45-49,61996.838,56976.027,118972.865
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,50-54,54251.102,51611.921,105863.023
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,55-59,45745.168,44743.891,90489.059
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,60-64,50113.045,50671.501,100784.546
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,65-69,53273.756,56399.871,109673.627
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,70-74,44715.387,50342.834,95058.221
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,75-79,22747.873,27973.071,50720.944
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,80-84,19172.069,26780.878,45952.947
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,85-89,8403.165,13776.729,22179.894
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,90-94,2249.018,4639.476,6888.494
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2037,2037,95+,358.011,1265.842,1623.853
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,25-29,47399.803,40625.692,88025.495
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,30-34,42939.444,36661.024,79600.468
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,35-39,42043.578,36217.181,78260.759
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,40-44,45770.364,40325.948,86096.312
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,45-49,59140.008,54021.241,113161.249
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,50-54,55884.141,52883.379,108767.52
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,55-59,48010.603,46829.674,94840.277
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,60-64,47261.81,47664.708,94926.518
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,65-69,54231.08,57232.188,111463.268
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,70-74,45375.594,50970.298,96345.892
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,75-79,23921.262,29082.276,53003.538
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,80-84,19802.732,27353.902,47156.634
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,85-89,9335.746,15331.678,24667.424
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,90-94,2456.96,5002.698,7459.658
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2038,2038,95+,380.055,1328.692,1708.747
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,25-29,47666.031,40947.926,88613.957
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,30-34,43872.426,37456.049,81328.475
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,35-39,41830.644,35941.727,77772.371
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,40-44,44445.7,38955.332,83401.032
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,45-49,56427.492,51225.455,107652.947
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,50-54,58199.048,54790.499,112989.547
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,55-59,49010.283,47681.474,96691.757
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,60-64,44735.675,44973.237,89708.912
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,65-69,53459.708,56204.127,109663.835
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,70-74,45602.138,50971.545,96573.683
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,75-79,27597.996,33220.701,60818.697
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,80-84,19916.354,27281.85,47198.204
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,85-89,10009.244,16402.857,26412.101
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,90-94,2698.015,5488.305,8186.32
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2039,2039,95+,402.085,1388.469,1790.554
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,25-29,47993.445,41350.576,89344.021
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,30-34,44806.162,38267.911,83074.073
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,35-39,41897.519,35923.784,77821.303
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,40-44,43312.08,37785.348,81097.428
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,45-49,52997.256,47791.138,100788.394
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,50-54,60371.153,56514.089,116885.242
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,55-59,50058.714,48547.03,98605.744
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,60-64,43398.224,43477.644,86875.868
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,65-69,52183.548,54666.112,106849.66
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,70-74,46539.614,51790.399,98330.013
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,75-79,31159.908,37347.426,68507.334
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,80-84,19047.489,25919.042,44966.531
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,85-89,10765.221,17518.599,28283.82
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,90-94,2950.835,6021.855,8972.69
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2040,2040,95+,432.747,1469.936,1902.683
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,25-29,47715.92,41242.793,88958.713
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,30-34,45552.918,38939.122,84492.04
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,35-39,41690.215,35685.66,77375.875
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,40-44,42802.623,37184.51,79987.133
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,45-49,48814.687,43695.676,92510.363
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,50-54,62481.273,58136.531,120617.804
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,55-59,51335.229,49593.434,100928.663
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,60-64,43398.339,43331.74,86730.079
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,65-69,49616.26,51796.097,101412.357
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,70-74,47709.89,52828.518,100538.408
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,75-79,34778.098,41561.342,76339.44
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,80-84,18111.813,24467.62,42579.433
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,85-89,11379.276,18308.47,29687.746
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,90-94,3317.361,6786.103,10103.464
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2041,2041,95+,468.827,1572.036,2040.863
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,25-29,47922.267,41577.109,89499.376
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,30-34,46080.518,39441.452,85521.97
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,35-39,42078.496,35977.169,78055.665
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,40-44,42185.5,36515.983,78701.483
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,45-49,46854.143,41671.359,88525.502
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,50-54,61130.188,56548.895,117679.083
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,55-59,53085.711,51042.492,104128.203
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,60-64,44191.125,43974.849,88165.974
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,65-69,47242.058,49146.137,96388.195
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,70-74,48539.049,53496.223,102035.272
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,75-79,38282.09,45687.224,83969.314
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,80-84,17218.707,23101.873,40320.58
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,85-89,11803.237,18802.234,30605.471
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,90-94,3625.707,7423.918,11049.625
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2042,2042,95+,519.942,1707.883,2227.825
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,25-29,47453.77,41342.604,88796.374
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,30-34,47143.911,40428.52,87572.431
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,35-39,42714.138,36499.443,79213.581
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,40-44,41784.475,36056.593,77841.068
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,45-49,45367.29,40110.479,85477.769
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,50-54,58326.548,53619.751,111946.299
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,55-59,54719.481,52313.674,107033.155
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,60-64,46424.038,46042.451,92466.489
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,65-69,44614.45,46253.716,90868.166
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,70-74,49481.56,54308.246,103789.806
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,75-79,38917.241,46277.911,85195.152
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,80-84,18389.183,24275.841,42665.024
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,85-89,12311.378,19319.006,31630.384
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,90-94,4085.149,8322.482,12407.631
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2043,2043,95+,578.538,1857.256,2435.794
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,25-29,45957.995,40203.853,86161.848
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,30-34,47413.067,40751.679,88164.746
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,35-39,43647.796,37294.282,80942.078
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,40-44,41577.386,35783.78,77361.166
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,45-49,44061.803,38749.11,82810.913
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,50-54,55663.431,50847.817,106511.248
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,55-59,57011.818,54209.453,111221.271
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,60-64,47419.098,46889.704,94308.802
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,65-69,42295.475,43670.23,85965.705
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,70-74,48873.188,53376.667,102249.855
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,75-79,39293.288,46398.151,85691.439
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,80-84,21509.072,27998.344,49507.416
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,85-89,12435.89,19304.148,31740.038
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,90-94,4410.522,8928.129,13338.651
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2044,2044,95+,645.15,2050.568,2695.718
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,25-29,43766.266,38448.795,82215.061
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,30-34,47743.218,41155.154,88898.372
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,35-39,44582.243,38105.968,82688.211
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,40-44,41648.703,35767.726,77416.429
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,45-49,42945.292,37587.307,80532.599
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,50-54,52294.388,47443.068,99737.456
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,55-59,59166.068,55924.39,115090.458
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,60-64,48467.238,47753.418,96220.656
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,65-69,41101.7,42250.349,83352.049
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,70-74,47790.32,51952.847,99743.167
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,75-79,40244.014,47229.868,87473.882
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,80-84,24386.767,31545.92,55932.687
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,85-89,11919.051,18345.577,30264.628
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,90-94,4782.209,9568.381,14350.59
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2045,2045,95+,716.048,2265.407,2981.455
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,25-29,40987.88,36154.681,77142.561
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,30-34,47469.823,41049.001,88518.824
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,35-39,45330.233,38777.279,84107.512
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,40-44,41447.649,35532.38,76980.029
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,45-49,42448.511,36992.352,79440.863
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,50-54,48186.13,43383.485,91569.615
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,55-59,61261.664,57540.055,118801.719
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,60-64,49740.898,48797.237,98538.135
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,65-69,41167.317,42138.321,83305.638
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,70-74,45520.695,49262.632,94783.327
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,75-79,41403.268,48266.843,89670.111
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2046,2046,80-84,27252.046,35098.753,62350.799
