location_id,location_name,sex_id,sex,age_group_id,age_group_name,year_id,measure_id,measure_name,metric_id,metric_name,scenario,scenario_name,val,upper,lower
6,China,2,Female,5,1 to 4,2061,44,Population,1,Number,0,Reference,13848837.25,30956100.48,7317146.393
6,China,2,Female,5,1 to 4,2062,44,Population,1,Number,0,Reference,13643070.49,31247087.84,7009525.502
6,China,2,Female,5,1 to 4,2063,44,Population,1,Number,0,Reference,13468213.57,31278075.22,6765562.844
6,China,2,Female,5,1 to 4,2064,44,Population,1,Number,0,Reference,13319659.04,31711648.18,6573267.583
6,China,2,Female,5,1 to 4,2065,44,Population,1,Number,0,Reference,13197811.71,31604262.33,6430542.95
6,China,2,Female,5,1 to 4,2066,44,Population,1,Number,0,Reference,13100612.53,32183111.59,6285558.214
6,China,2,Female,5,1 to 4,2067,44,Population,1,Number,0,Reference,13026251.61,32307526.01,6177729.386
6,China,2,Female,5,1 to 4,2068,44,Population,1,Number,0,Reference,12969905.62,33517868.85,6011179.867
6,China,2,Female,5,1 to 4,2069,44,Population,1,Number,0,Reference,12925214.31,34284687.34,5917420.006
6,China,2,Female,5,1 to 4,2070,44,Population,1,Number,0,Reference,12887528.53,34521182.45,5801212.708
6,China,2,Female,5,1 to 4,2071,44,Population,1,Number,0,Reference,12851253.58,34805991.45,5695175.652
6,China,2,Female,5,1 to 4,2072,44,Population,1,Number,0,Reference,12810982.54,35439237.15,5586610.453
6,China,2,Female,5,1 to 4,2073,44,Population,1,Number,0,Reference,12763001.85,35424403.32,5488271.29
6,China,2,Female,5,1 to 4,2074,44,Population,1,Number,0,Reference,12702650.68,35809187,5433779.454
6,China,2,Female,5,1 to 4,2075,44,Population,1,Number,0,Reference,12628279.72,36101017.81,5308603.03
6,China,2,Female,5,1 to 4,2076,44,Population,1,Number,0,Reference,12540575.56,36495031.86,5238268.824
6,China,2,Female,5,1 to 4,2077,44,Population,1,Number,0,Reference,12441843.71,36857797.7,5150331.46
6,China,2,Female,5,1 to 4,2078,44,Population,1,Number,0,Reference,12335768.27,36710621.9,5074215.464
6,China,2,Female,5,1 to 4,2079,44,Population,1,Number,0,Reference,12223362.2,36485367.42,4977049.359
6,China,2,Female,5,1 to 4,2080,44,Population,1,Number,0,Reference,12105450.04,35811339.27,4851252.406
6,China,2,Female,5,1 to 4,2081,44,Population,1,Number,0,Reference,11982323.43,35192555.87,4716317.491
6,China,2,Female,5,1 to 4,2082,44,Population,1,Number,0,Reference,11854883.64,35463948.81,4588596.328
6,China,2,Female,5,1 to 4,2083,44,Population,1,Number,0,Reference,11726684.55,35814514.3,4419472.085
6,China,2,Female,5,1 to 4,2084,44,Population,1,Number,0,Reference,11600948.66,36280188.26,4304022.912
6,China,2,Female,5,1 to 4,2085,44,Population,1,Number,0,Reference,11480407.64,36859532.22,4177653.927
6,China,2,Female,5,1 to 4,2086,44,Population,1,Number,0,Reference,11365179.06,37135004.64,4031634.275
6,China,2,Female,5,1 to 4,2087,44,Population,1,Number,0,Reference,11253515,37170535.45,3932172.25
6,China,2,Female,5,1 to 4,2088,44,Population,1,Number,0,Reference,11144768.69,36553295.42,3824988.698
6,China,2,Female,5,1 to 4,2089,44,Population,1,Number,0,Reference,11040776.1,36358983.94,3728064.733
6,China,2,Female,5,1 to 4,2090,44,Population,1,Number,0,Reference,10946104.87,37379711.45,3606853.894
6,China,2,Female,5,1 to 4,2091,44,Population,1,Number,0,Reference,10862821.57,37409985.31,3510382.06
6,China,2,Female,5,1 to 4,2092,44,Population,1,Number,0,Reference,10791403.01,37690807.43,3448822.54
6,China,2,Female,5,1 to 4,2093,44,Population,1,Number,0,Reference,10731371.55,38364279.74,3365682.567
6,China,2,Female,5,1 to 4,2094,44,Population,1,Number,0,Reference,10681979.38,39175170.56,3293529.018
6,China,2,Female,5,1 to 4,2095,44,Population,1,Number,0,Reference,10644411.04,39995670.01,3215757.65
6,China,2,Female,5,1 to 4,2096,44,Population,1,Number,0,Reference,10617540.14,40526791.52,3131286.303
6,China,2,Female,5,1 to 4,2097,44,Population,1,Number,0,Reference,10598613.98,40783616.46,3074258.781
6,China,2,Female,5,1 to 4,2098,44,Population,1,Number,0,Reference,10584754.17,41236747.74,3029011.657
6,China,2,Female,5,1 to 4,2099,44,Population,1,Number,0,Reference,10569760.19,41120807.27,2984950.215
6,China,2,Female,5,1 to 4,2100,44,Population,1,Number,0,Reference,10548549.61,41446576.26,2951497.622
6,China,1,Male,6,5 to 9,2018,44,Population,1,Number,0,Reference,39390776.78,39391960.02,39389134.19
6,China,1,Male,6,5 to 9,2019,44,Population,1,Number,0,Reference,39712220.97,39715603.2,39707590.04
6,China,1,Male,6,5 to 9,2020,44,Population,1,Number,0,Reference,40314379.3,40320011.08,40307283.21
6,China,1,Male,6,5 to 9,2021,44,Population,1,Number,0,Reference,41349119.26,41356785.53,41339502.69
6,China,1,Male,6,5 to 9,2022,44,Population,1,Number,0,Reference,43217216.06,43227715.87,43204260.73
6,China,1,Male,6,5 to 9,2023,44,Population,1,Number,0,Reference,43715186.6,44308472.74,43207049.77
6,China,1,Male,6,5 to 9,2024,44,Population,1,Number,0,Reference,43758782.02,45379709.09,42507243.61
6,China,1,Male,6,5 to 9,2025,44,Population,1,Number,0,Reference,43191771.83,46398291.22,40870843.24
6,China,1,Male,6,5 to 9,2026,44,Population,1,Number,0,Reference,41827392.81,47034064.12,38243157.56
6,China,1,Male,6,5 to 9,2027,44,Population,1,Number,0,Reference,39230407.74,46688946.62,34327423.45
6,China,1,Male,6,5 to 9,2028,44,Population,1,Number,0,Reference,37726311.39,46910720.21,31874759.74
6,China,1,Male,6,5 to 9,2029,44,Population,1,Number,0,Reference,36396683.29,46711057.9,30045509.3
6,China,1,Male,6,5 to 9,2030,44,Population,1,Number,0,Reference,35162012.61,46149924.95,28513383.43
6,China,1,Male,6,5 to 9,2031,44,Population,1,Number,0,Reference,33987876.33,45402896.7,27358564.12
6,China,1,Male,6,5 to 9,2032,44,Population,1,Number,0,Reference,32861269.87,44186631.77,26096175.63
6,China,1,Male,6,5 to 9,2033,44,Population,1,Number,0,Reference,31784494.86,42908084.06,24947561.03
6,China,1,Male,6,5 to 9,2034,44,Population,1,Number,0,Reference,30774046.04,42084782.45,23864856.09
6,China,1,Male,6,5 to 9,2035,44,Population,1,Number,0,Reference,29844211.8,41242606.48,22855955.46
6,China,1,Male,6,5 to 9,2036,44,Population,1,Number,0,Reference,29007652.86,40601858.69,21959189.39
6,China,1,Male,6,5 to 9,2037,44,Population,1,Number,0,Reference,28272031.28,39805275.72,21088554.56
6,China,1,Male,6,5 to 9,2038,44,Population,1,Number,0,Reference,27634554.62,39332718.38,20434059.56
6,China,1,Male,6,5 to 9,2039,44,Population,1,Number,0,Reference,27094506.98,39739645.79,19692899.31
6,China,1,Male,6,5 to 9,2040,44,Population,1,Number,0,Reference,26652657.14,39932293.1,19261435.66
6,China,1,Male,6,5 to 9,2041,44,Population,1,Number,0,Reference,26314186.27,40422033.35,18802581.83
6,China,1,Male,6,5 to 9,2042,44,Population,1,Number,0,Reference,26092173.94,40647325.77,18589803.99
6,China,1,Male,6,5 to 9,2043,44,Population,1,Number,0,Reference,25972241.06,41088633.63,18298072.14
6,China,1,Male,6,5 to 9,2044,44,Population,1,Number,0,Reference,25925265.57,41761952.45,18162322.22
6,China,1,Male,6,5 to 9,2045,44,Population,1,Number,0,Reference,25932590.14,42635555.49,17943887.08
6,China,1,Male,6,5 to 9,2046,44,Population,1,Number,0,Reference,25971191.55,43462897.73,17839363.52
6,China,1,Male,6,5 to 9,2047,44,Population,1,Number,0,Reference,26012518.66,44185355.04,17684677.81
6,China,1,Male,6,5 to 9,2048,44,Population,1,Number,0,Reference,26036386.18,45443804.63,17562215.01
6,China,1,Male,6,5 to 9,2049,44,Population,1,Number,0,Reference,26038328.19,45803074.01,17407047.65
6,China,1,Male,6,5 to 9,2050,44,Population,1,Number,0,Reference,26002367.63,46080877.74,17238255.79
6,China,1,Male,6,5 to 9,2051,44,Population,1,Number,0,Reference,25907323.1,46344298.31,16970063.45
6,China,1,Male,6,5 to 9,2052,44,Population,1,Number,0,Reference,25720747.13,46258102.32,16737804.36
6,China,1,Male,6,5 to 9,2053,44,Population,1,Number,0,Reference,25444761.83,46308994.83,16407981.55
6,China,1,Male,6,5 to 9,2054,44,Population,1,Number,0,Reference,25112695.57,46195005.9,16082041.65
6,China,1,Male,6,5 to 9,2055,44,Population,1,Number,0,Reference,24733766.51,45539619.42,15671254.57
6,China,1,Male,6,5 to 9,2056,44,Population,1,Number,0,Reference,24318006.5,45186255.33,15226442.01
6,China,1,Male,6,5 to 9,2057,44,Population,1,Number,0,Reference,23877387.23,45164091.9,14731149.44
6,China,1,Male,6,5 to 9,2058,44,Population,1,Number,0,Reference,23419481.6,45688656.66,14228241.68
6,China,1,Male,6,5 to 9,2059,44,Population,1,Number,0,Reference,22948071.17,46248692.62,13736354.04
6,China,1,Male,6,5 to 9,2060,44,Population,1,Number,0,Reference,22472232.98,46358231.98,13162290.14
6,China,1,Male,6,5 to 9,2061,44,Population,1,Number,0,Reference,22003760,46034555.72,12733222.92
6,China,1,Male,6,5 to 9,2062,44,Population,1,Number,0,Reference,21557755.87,45544868.32,12226521.4
6,China,1,Male,6,5 to 9,2063,44,Population,1,Number,0,Reference,21142180.91,45122537.65,11772229.71
6,China,1,Male,6,5 to 9,2064,44,Population,1,Number,0,Reference,20754185.33,44871872.26,11289670.62
6,China,1,Male,6,5 to 9,2065,44,Population,1,Number,0,Reference,20397446.32,44781308.15,10823502.79
6,China,1,Male,6,5 to 9,2066,44,Population,1,Number,0,Reference,20077152.2,45453129.07,10450355.34
6,China,1,Male,6,5 to 9,2067,44,Population,1,Number,0,Reference,19799530.25,45579173.83,10096155.78
6,China,1,Male,6,5 to 9,2068,44,Population,1,Number,0,Reference,19566348.51,45656640.85,9745815.86
6,China,1,Male,6,5 to 9,2069,44,Population,1,Number,0,Reference,19372219.02,46367540.07,9481287.658
6,China,1,Male,6,5 to 9,2070,44,Population,1,Number,0,Reference,19214125.31,46305079.16,9304003.252
6,China,1,Male,6,5 to 9,2071,44,Population,1,Number,0,Reference,19088852.92,47253456.71,9120196.175
6,China,1,Male,6,5 to 9,2072,44,Population,1,Number,0,Reference,18993356.66,47931760.69,8917128.588
6,China,1,Male,6,5 to 9,2073,44,Population,1,Number,0,Reference,18919918.88,49645661.47,8745542.129
6,China,1,Male,6,5 to 9,2074,44,Population,1,Number,0,Reference,18859343.08,50115826.83,8548493.124
6,China,1,Male,6,5 to 9,2075,44,Population,1,Number,0,Reference,18805127.2,50182286.98,8416894.261
6,China,1,Male,6,5 to 9,2076,44,Population,1,Number,0,Reference,18750250.02,51191946.9,8268179.488
6,China,1,Male,6,5 to 9,2077,44,Population,1,Number,0,Reference,18687356.22,51979310.29,8100385.085
6,China,1,Male,6,5 to 9,2078,44,Population,1,Number,0,Reference,18609612.17,51692669.45,8005460.04
6,China,1,Male,6,5 to 9,2079,44,Population,1,Number,0,Reference,18513136.32,52097633.25,7868353.313
6,China,1,Male,6,5 to 9,2080,44,Population,1,Number,0,Reference,18398485.51,52799018.28,7690465.461
6,China,1,Male,6,5 to 9,2081,44,Population,1,Number,0,Reference,18267493.33,53415737.89,7616497.074
6,China,1,Male,6,5 to 9,2082,44,Population,1,Number,0,Reference,18121397.27,53601075.33,7514790.112
6,China,1,Male,6,5 to 9,2083,44,Population,1,Number,0,Reference,17963181.24,53448917.32,7357487.515
6,China,1,Male,6,5 to 9,2084,44,Population,1,Number,0,Reference,17795689.51,52759217.85,7197486.887
6,China,1,Male,6,5 to 9,2085,44,Population,1,Number,0,Reference,17621629.27,51865800.67,7013614.551
6,China,1,Male,6,5 to 9,2086,44,Population,1,Number,0,Reference,17442165.46,51689223.6,6840569.593
6,China,1,Male,6,5 to 9,2087,44,Population,1,Number,0,Reference,17258906.82,52083984,6643643.75
6,China,1,Male,6,5 to 9,2088,44,Population,1,Number,0,Reference,17076912.54,52723595.27,6440812.056
6,China,1,Male,6,5 to 9,2089,44,Population,1,Number,0,Reference,16899791.42,53475094.66,6260483.481
6,China,1,Male,6,5 to 9,2090,44,Population,1,Number,0,Reference,16728887.28,54258096.02,6046523.139
6,China,1,Male,6,5 to 9,2091,44,Population,1,Number,0,Reference,16563484.14,54122331.81,5870580.496
6,China,1,Male,6,5 to 9,2092,44,Population,1,Number,0,Reference,16403250.01,54165842.56,5731299.614
6,China,1,Male,6,5 to 9,2093,44,Population,1,Number,0,Reference,16250937.9,53297763.43,5562775.192
6,China,1,Male,6,5 to 9,2094,44,Population,1,Number,0,Reference,16109056.44,53787738.05,5441115.523
6,China,1,Male,6,5 to 9,2095,44,Population,1,Number,0,Reference,15980272.04,54397988.99,5229825.566
6,China,1,Male,6,5 to 9,2096,44,Population,1,Number,0,Reference,15867409.28,54765724.02,5174539.44
6,China,1,Male,6,5 to 9,2097,44,Population,1,Number,0,Reference,15771987.03,55495689.68,5032049.099
6,China,1,Male,6,5 to 9,2098,44,Population,1,Number,0,Reference,15693292.15,56649294.42,4903199.882
6,China,1,Male,6,5 to 9,2099,44,Population,1,Number,0,Reference,15630269.68,57816291.61,4811440.353
6,China,1,Male,6,5 to 9,2100,44,Population,1,Number,0,Reference,15582163.3,58765894.42,4704748.8
6,China,2,Female,6,5 to 9,2018,44,Population,1,Number,0,Reference,33144937.53,33145632.74,33144207.02
6,China,2,Female,6,5 to 9,2019,44,Population,1,Number,0,Reference,33535745.36,33537735.53,33533201.04
6,China,2,Female,6,5 to 9,2020,44,Population,1,Number,0,Reference,34186835.63,34190283.14,34182529.47
6,China,2,Female,6,5 to 9,2021,44,Population,1,Number,0,Reference,35199419.16,35204739.12,35193151.02
6,China,2,Female,6,5 to 9,2022,44,Population,1,Number,0,Reference,36914618.88,36922091.24,36905785.92
6,China,2,Female,6,5 to 9,2023,44,Population,1,Number,0,Reference,37403935.43,37912778.85,36965461.59
6,China,2,Female,6,5 to 9,2024,44,Population,1,Number,0,Reference,37472939.79,38873087.5,36405347.48
6,China,2,Female,6,5 to 9,2025,44,Population,1,Number,0,Reference,36999953.52,39750917.78,35007772.99
6,China,2,Female,6,5 to 9,2026,44,Population,1,Number,0,Reference,35837193.97,40314335.01,32782895.66
6,China,2,Female,6,5 to 9,2027,44,Population,1,Number,0,Reference,33597935.95,40001985.76,29407333.4
6,China,2,Female,6,5 to 9,2028,44,Population,1,Number,0,Reference,32306765.65,40188892.02,27323244.11
6,China,2,Female,6,5 to 9,2029,44,Population,1,Number,0,Reference,31165538.45,40062081.81,25728062.51
6,China,2,Female,6,5 to 9,2030,44,Population,1,Number,0,Reference,30105968.6,39563203.74,24441889.7
6,China,2,Female,6,5 to 9,2031,44,Population,1,Number,0,Reference,29098607.2,38870747.75,23396208.82
6,China,2,Female,6,5 to 9,2032,44,Population,1,Number,0,Reference,28132248.9,37855264.18,22337633.3
6,China,2,Female,6,5 to 9,2033,44,Population,1,Number,0,Reference,27208734.3,36741485.71,21327909.47
6,China,2,Female,6,5 to 9,2034,44,Population,1,Number,0,Reference,26342303.84,36091344.78,20429933.52
6,China,2,Female,6,5 to 9,2035,44,Population,1,Number,0,Reference,25544913.09,35301848.16,19564362.55
6,China,2,Female,6,5 to 9,2036,44,Population,1,Number,0,Reference,24827363.09,34784034.46,18797354.94
6,China,2,Female,6,5 to 9,2037,44,Population,1,Number,0,Reference,24196519.59,34081601.43,18050174.29
6,China,2,Female,6,5 to 9,2038,44,Population,1,Number,0,Reference,23649851.95,33656671.08,17481724.47
6,China,2,Female,6,5 to 9,2039,44,Population,1,Number,0,Reference,23186758.02,34094082.08,16858069.09
6,China,2,Female,6,5 to 9,2040,44,Population,1,Number,0,Reference,22807800.79,34186436.87,16483820.26
6,China,2,Female,6,5 to 9,2041,44,Population,1,Number,0,Reference,22517386.57,34610960.94,16099075.86
6,China,2,Female,6,5 to 9,2042,44,Population,1,Number,0,Reference,22326850.51,34804386.01,15906022.5
6,China,2,Female,6,5 to 9,2043,44,Population,1,Number,0,Reference,22223871.11,35154004.21,15647817.38
6,China,2,Female,6,5 to 9,2044,44,Population,1,Number,0,Reference,22183500.33,35766790.57,15533276.99
6,China,2,Female,6,5 to 9,2045,44,Population,1,Number,0,Reference,22189562.45,36514054.01,15354912.46
6,China,2,Female,6,5 to 9,2046,44,Population,1,Number,0,Reference,22222364.39,37208047.77,15245089.08
6,China,2,Female,6,5 to 9,2047,44,Population,1,Number,0,Reference,22257624.48,37855748.58,15140787.15
6,China,2,Female,6,5 to 9,2048,44,Population,1,Number,0,Reference,22278024.92,38870311.13,15016134.13
6,China,2,Female,6,5 to 9,2049,44,Population,1,Number,0,Reference,22279730.91,39181627.41,14890135.06
6,China,2,Female,6,5 to 9,2050,44,Population,1,Number,0,Reference,22248928.76,39494438.64,14737112.3
6,China,2,Female,6,5 to 9,2051,44,Population,1,Number,0,Reference,22167477.93,39644631.01,14504028.1
6,China,2,Female,6,5 to 9,2052,44,Population,1,Number,0,Reference,22007719.25,39617977.83,14315203.23
6,China,2,Female,6,5 to 9,2053,44,Population,1,Number,0,Reference,21771442.22,39637700.82,14042810.66
6,China,2,Female,6,5 to 9,2054,44,Population,1,Number,0,Reference,21487202.07,39503793.8,13745919.72
6,China,2,Female,6,5 to 9,2055,44,Population,1,Number,0,Reference,21162807.29,38945092.3,13402835.52
6,China,2,Female,6,5 to 9,2056,44,Population,1,Number,0,Reference,20806811.28,38633346.28,13018740.35
6,China,2,Female,6,5 to 9,2057,44,Population,1,Number,0,Reference,20429597.44,38632603.02,12606482.54
6,China,2,Female,6,5 to 9,2058,44,Population,1,Number,0,Reference,20037651.34,39067482.79,12170873.39
6,China,2,Female,6,5 to 9,2059,44,Population,1,Number,0,Reference,19634205.12,39549616.87,11748488.5
6,China,2,Female,6,5 to 9,2060,44,Population,1,Number,0,Reference,19227050.48,39657644.05,11260791.36
6,China,2,Female,6,5 to 9,2061,44,Population,1,Number,0,Reference,18826229.08,39380988.93,10890018.7
6,China,2,Female,6,5 to 9,2062,44,Population,1,Number,0,Reference,18444647.87,38961540.62,10456452.65
6,China,2,Female,6,5 to 9,2063,44,Population,1,Number,0,Reference,18089140.47,38601757.28,10066124.24
6,China,2,Female,6,5 to 9,2064,44,Population,1,Number,0,Reference,17757329.82,38394325.03,9653287.636
6,China,2,Female,6,5 to 9,2065,44,Population,1,Number,0,Reference,17452409.26,38303060.8,9266319.255
6,China,2,Female,6,5 to 9,2066,44,Population,1,Number,0,Reference,17178735.89,38897943.46,8943870.515
6,China,2,Female,6,5 to 9,2067,44,Population,1,Number,0,Reference,16941597.16,39010630.43,8628841.049
6,China,2,Female,6,5 to 9,2068,44,Population,1,Number,0,Reference,16742522.56,39078577.43,8334065.696
6,China,2,Female,6,5 to 9,2069,44,Population,1,Number,0,Reference,16576902.03,39684973.51,8118619.559
6,China,2,Female,6,5 to 9,2070,44,Population,1,Number,0,Reference,16442148.72,39657087.92,7958962.704
6,China,2,Female,6,5 to 9,2071,44,Population,1,Number,0,Reference,16335453.58,40395192.61,7805469.209
6,China,2,Female,6,5 to 9,2072,44,Population,1,Number,0,Reference,16254147.96,41079123.13,7632694.644
6,China,2,Female,6,5 to 9,2073,44,Population,1,Number,0,Reference,16191658.59,42494960.83,7485053.882
6,China,2,Female,6,5 to 9,2074,44,Population,1,Number,0,Reference,16140115.7,42898603.96,7321633.886
6,China,2,Female,6,5 to 9,2075,44,Population,1,Number,0,Reference,16094040.24,42955644.91,7209664.57
6,China,2,Female,6,5 to 9,2076,44,Population,1,Number,0,Reference,16047453.27,43798569.59,7078398.932
6,China,2,Female,6,5 to 9,2077,44,Population,1,Number,0,Reference,15994014.55,44466887.85,6935376.139
6,China,2,Female,6,5 to 9,2078,44,Population,1,Number,0,Reference,15927874.42,44233816.8,6853364.702
6,China,2,Female,6,5 to 9,2079,44,Population,1,Number,0,Reference,15845705.65,44595005.26,6736184.506
6,China,2,Female,6,5 to 9,2080,44,Population,1,Number,0,Reference,15748050.63,45160939.84,6591161.968
6,China,2,Female,6,5 to 9,2081,44,Population,1,Number,0,Reference,15636454.34,45712442.35,6521941.116
6,China,2,Female,6,5 to 9,2082,44,Population,1,Number,0,Reference,15511857.64,45889092.94,6432236.743
6,China,2,Female,6,5 to 9,2083,44,Population,1,Number,0,Reference,15376851.31,45745931.83,6305449.878
6,China,2,Female,6,5 to 9,2084,44,Population,1,Number,0,Reference,15233880.95,45154657.1,6164486.424
6,China,2,Female,6,5 to 9,2085,44,Population,1,Number,0,Reference,15085305.85,44388742.76,6017514.989
6,China,2,Female,6,5 to 9,2086,44,Population,1,Number,0,Reference,14932124.13,44232591.57,5863896.712
6,China,2,Female,6,5 to 9,2087,44,Population,1,Number,0,Reference,14775648.21,44600687.62,5697093.692
6,China,2,Female,6,5 to 9,2088,44,Population,1,Number,0,Reference,14620217.77,45117359.13,5520704.608
6,China,2,Female,6,5 to 9,2089,44,Population,1,Number,0,Reference,14468916.19,45792460.73,5363212.381
6,China,2,Female,6,5 to 9,2090,44,Population,1,Number,0,Reference,14323026.5,46463351.26,5181538.361
6,China,2,Female,6,5 to 9,2091,44,Population,1,Number,0,Reference,14181899.85,46297167.16,5031549.298
6,China,2,Female,6,5 to 9,2092,44,Population,1,Number,0,Reference,14045146.81,46345947.08,4916030.9
6,China,2,Female,6,5 to 9,2093,44,Population,1,Number,0,Reference,13915109.67,45595551.43,4768615.808
6,China,2,Female,6,5 to 9,2094,44,Population,1,Number,0,Reference,13793949.87,46038347.35,4664922.692
6,China,2,Female,6,5 to 9,2095,44,Population,1,Number,0,Reference,13683980.94,46580889.17,4487000.342
6,China,2,Female,6,5 to 9,2096,44,Population,1,Number,0,Reference,13587616.08,46825046.87,4439436.803
6,China,2,Female,6,5 to 9,2097,44,Population,1,Number,0,Reference,13506116.48,47507459.37,4318345.024
6,China,2,Female,6,5 to 9,2098,44,Population,1,Number,0,Reference,13438908.01,48495773.93,4202952.231
6,China,2,Female,6,5 to 9,2099,44,Population,1,Number,0,Reference,13385073.85,49494534.71,4128666.52
6,China,2,Female,6,5 to 9,2100,44,Population,1,Number,0,Reference,13343973.73,50307515.1,4037107.973
6,China,1,Male,7,10 to 14,2018,44,Population,1,Number,0,Reference,39573369.63,39574574.08,39571835.34
6,China,1,Male,7,10 to 14,2019,44,Population,1,Number,0,Reference,39319956.74,39323346.57,39315660.47
6,China,1,Male,7,10 to 14,2020,44,Population,1,Number,0,Reference,39105623.27,39111359.58,39098862.08
6,China,1,Male,7,10 to 14,2021,44,Population,1,Number,0,Reference,38996757.99,39004794.81,38987734.8
6,China,1,Male,7,10 to 14,2022,44,Population,1,Number,0,Reference,39063291.8,39074188.79,39051504.93
6,China,1,Male,7,10 to 14,2023,44,Population,1,Number,0,Reference,39252804.48,39266041.05,39237186.05
6,China,1,Male,7,10 to 14,2024,44,Population,1,Number,0,Reference,39572971.13,39589762.55,39553867.86
6,China,1,Male,7,10 to 14,2025,44,Population,1,Number,0,Reference,40174269.96,40194218.56,40152409.37
6,China,1,Male,7,10 to 14,2026,44,Population,1,Number,0,Reference,41208190.41,41231207.9,41182087.69
6,China,1,Male,7,10 to 14,2027,44,Population,1,Number,0,Reference,43074692.83,43101016.16,43044940.95
6,China,1,Male,7,10 to 14,2028,44,Population,1,Number,0,Reference,43573685.33,44163347.2,43059560.58
6,China,1,Male,7,10 to 14,2029,44,Population,1,Number,0,Reference,43618901.01,45236477.06,42369679.77
6,China,1,Male,7,10 to 14,2030,44,Population,1,Number,0,Reference,43054771.54,46243831.57,40745694.68
6,China,1,Male,7,10 to 14,2031,44,Population,1,Number,0,Reference,41694811.18,46904854.44,38127608.33
6,China,1,Male,7,10 to 14,2032,44,Population,1,Number,0,Reference,39103885.65,46563645.46,34219270.26
6,China,1,Male,7,10 to 14,2033,44,Population,1,Number,0,Reference,37604189.57,46788719.37,31753151.22
6,China,1,Male,7,10 to 14,2034,44,Population,1,Number,0,Reference,36278506.38,46568473.5,29932390.52
6,China,1,Male,7,10 to 14,2035,44,Population,1,Number,0,Reference,35047364.83,46015371.21,28414026.66
6,China,1,Male,7,10 to 14,2036,44,Population,1,Number,0,Reference,33876473.83,45283133.31,27260345.51
6,China,1,Male,7,10 to 14,2037,44,Population,1,Number,0,Reference,32752891.12,44083307.63,25989337.48
6,China,1,Male,7,10 to 14,2038,44,Population,1,Number,0,Reference,31678832.72,42783120.8,24848132.14
6,China,1,Male,7,10 to 14,2039,44,Population,1,Number,0,Reference,30671241.32,41954941.18,23762753.91
6,China,1,Male,7,10 to 14,2040,44,Population,1,Number,0,Reference,29744555.73,41144112.15,22758536.41
6,China,1,Male,7,10 to 14,2041,44,Population,1,Number,0,Reference,28911364.22,40490411.14,21867169.23
6,China,1,Male,7,10 to 14,2042,44,Population,1,Number,0,Reference,28179148.14,39704204.86,21001452
6,China,1,Male,7,10 to 14,2043,44,Population,1,Number,0,Reference,27544897.57,39224955.57,20341286.97
6,China,1,Male,7,10 to 14,2044,44,Population,1,Number,0,Reference,27007805.87,39640080.61,19607002.55
6,China,1,Male,7,10 to 14,2045,44,Population,1,Number,0,Reference,26568855.63,39840447.97,19185619.69
6,China,1,Male,7,10 to 14,2046,44,Population,1,Number,0,Reference,26233552.59,40342660.42,18730447.99
6,China,1,Male,7,10 to 14,2047,44,Population,1,Number,0,Reference,26014714.44,40560925.97,18522616.84
6,China,1,Male,7,10 to 14,2048,44,Population,1,Number,0,Reference,25898000.45,41012700.07,18230856.85
6,China,1,Male,7,10 to 14,2049,44,Population,1,Number,0,Reference,25854212.8,41669543.9,18098184.58
6,China,1,Male,7,10 to 14,2050,44,Population,1,Number,0,Reference,25864624.74,42538744.19,17878580.79
6,China,1,Male,7,10 to 14,2051,44,Population,1,Number,0,Reference,25905898.24,43378658.43,17777947.02
6,China,1,Male,7,10 to 14,2052,44,Population,1,Number,0,Reference,25949180.11,44127395.86,17629950.31
6,China,1,Male,7,10 to 14,2053,44,Population,1,Number,0,Reference,25974698.38,45358879.05,17508974.49
6,China,1,Male,7,10 to 14,2054,44,Population,1,Number,0,Reference,25978589.31,45737562.38,17359179.23
6,China,1,Male,7,10 to 14,2055,44,Population,1,Number,0,Reference,25945044.43,46024833.85,17189791.08
6,China,1,Male,7,10 to 14,2056,44,Population,1,Number,0,Reference,25852567.47,46288684.66,16906611.68
6,China,1,Male,7,10 to 14,2057,44,Population,1,Number,0,Reference,25668504.17,46204601.1,16692307.51
6,China,1,Male,7,10 to 14,2058,44,Population,1,Number,0,Reference,25394686.9,46259447.81,16360690.39
6,China,1,Male,7,10 to 14,2059,44,Population,1,Number,0,Reference,25064226.88,46143198.13,16035160.48
6,China,1,Male,7,10 to 14,2060,44,Population,1,Number,0,Reference,24687760.1,45490110.04,15632532.08
6,China,1,Male,7,10 to 14,2061,44,Population,1,Number,0,Reference,24275408.86,45140775.77,15194251.94
6,China,1,Male,7,10 to 14,2062,44,Population,1,Number,0,Reference,23838221.31,45116581.61,14700388.8
6,China,1,Male,7,10 to 14,2063,44,Population,1,Number,0,Reference,23384073.64,45648922.56,14194592.24
6,China,1,Male,7,10 to 14,2064,44,Population,1,Number,0,Reference,22916507.42,46211460.77,13711799.34
6,China,1,Male,7,10 to 14,2065,44,Population,1,Number,0,Reference,22444917.51,46315933.71,13143337.67
6,China,1,Male,7,10 to 14,2066,44,Population,1,Number,0,Reference,21981129.78,45995477.68,12717713.5
6,China,1,Male,7,10 to 14,2067,44,Population,1,Number,0,Reference,21539258.7,45510048.91,12211836.37
6,China,1,Male,7,10 to 14,2068,44,Population,1,Number,0,Reference,21127321.24,45084090.72,11760981.62
6,China,1,Male,7,10 to 14,2069,44,Population,1,Number,0,Reference,20742765.64,44845243.29,11284446.66
